ymd,gicode,co_nm,strt_prc,high_prc,low_prc,cls_prc,adj_prc,par_val,trd_qty,trd_qty_avg,trd_qty_sum,trd_amt,trd_amt_avg,trd_amt_sum
2006-09-30,A005380,현대차,80500,86200,68100,81000,81000,5000,789465,924153,58221634,63759038400,71912869307,4530510766330
2006-12-31,A005380,현대차,80500,81500,64300,67400,67400,5000,577705,1213878,72832709,38810320000,87658096560,5259485793600
2007-03-31,A005380,현대차,67700,74100,62900,66100,66100,5000,1089786,1078986,66897154,72179208100,73141545930,4534775847640
2007-06-30,A005380,현대차,67800,77200,58000,73000,73000,5000,1218465,1589706,98561779,89440941600,106163586808,6582142382090
2007-09-30,A005380,현대차,73500,83000,66200,73900,73900,5000,1732650,1610000,96600002,127628771400,118831894216,7129913652960
2007-12-31,A005380,현대차,73900,74500,62000,71600,71600,5000,1020931,2122396,131588536,73019748900,146523471333,9084455222620
2008-03-31,A005380,현대차,71400,80000,61900,78900,78900,5000,1489564,1946926,118762475,117238421300,135278049378,8251961012030
2008-06-30,A005380,현대차,78200,91400,70900,71000,71000,5000,1599581,1537269,92236126,114948345300,125938375894,7556302553640
2008-09-30,A005380,현대차,71200,75200,63500,73500,73500,5000,2160544,1539503,98528176,156658343400,108927997318,6971391828360
2008-12-31,A005380,현대차,74200,75700,35750,39500,39500,5000,1315984,2550741,160696696,53049185300,128863103629,8118375528630
2009-03-31,A005380,현대차,40850,57000,40100,55500,55500,5000,2899897,1995788,121743073,161336954000,98871704317,6031173963320
2009-06-30,A005380,현대차,56000,76200,55500,74100,74100,5000,1010265,1858817,117105467,75687632000,124463247819,7841184612616
2009-09-30,A005380,현대차,73700,118000,71300,111500,111500,5000,1590949,1879199,124027123,177226405690,184385455238,12169440045682
2009-12-31,A005380,현대차,110500,122000,93400,121000,121000,5000,800861,1455469,91694564,96241691500,153307969872,9658402101955
2010-03-31,A005380,현대차,119500,120500,101500,115500,115500,5000,823073,1167515,71218424,94570559500,130251900243,7945365914849
2010-06-30,A005380,현대차,114500,149000,114500,144500,144500,5000,657825,1143560,70900728,93840671000,152149754728,9433284793117
2010-09-30,A005380,현대차,140000,162500,128500,153000,153000,5000,972431,1072416,67562224,148780810000,152896151365,9632457536003
2010-12-31,A005380,현대차,153500,189500,152500,173500,173500,5000,967816,868133,56428626,167502018000,150924585995,9810098089667
2011-03-31,A005380,현대차,174000,212000,166500,203000,203000,5000,1604589,1017247,61034796,328449499500,190523290069,11431397404114
2011-06-30,A005380,현대차,204000,257000,196000,237000,237000,5000,805500,1147359,71136284,192270853000,264859962368,16421317666786
2011-09-30,A005380,현대차,240000,252000,161500,211000,211000,5000,816923,1112592,70093321,172745518000,229092742991,14432842808444
2011-12-31,A005380,현대차,201000,241500,194000,213000,213000,5000,378270,695647,43825747,80654739424,151097088192,9519116556077
2012-03-31,A005380,현대차,214000,239000,205000,233000,233000,5000,774000,686959,42591485,182309455280,152459546094,9452491857821
2012-06-30,A005380,현대차,233000,272500,226500,232500,232500,5000,933968,601800,36709820,215617410980,149816990918,9138836446020
2012-09-30,A005380,현대차,236500,252000,215500,252000,252000,5000,709502,590667,37802673,177603046380,138470792905,8862130745897
2012-12-31,A005380,현대차,247000,250000,197500,218500,218500,5000,651035,678855,41410161,142310345500,149753457648,9134960916530
2013-03-31,A005380,현대차,220500,226500,195000,224000,224000,5000,287336,635243,38749829,64615790000,134193314566,8185792188539
2013-06-30,A005380,현대차,224500,225500,176500,225500,225500,5000,1116288,708400,43920829,249787018000,141956059773,8801275705900
2013-09-30,A005380,현대차,224500,258500,208000,251000,251000,5000,317166,498244,30891153,80004639000,115800819208,7179650790917
2013-12-31,A005380,현대차,251000,269000,217500,236500,236500,5000,470819,465241,28844943,110399952500,113549758354,7040085017932
2014-03-31,A005380,현대차,236500,254000,219000,251000,251000,5000,527443,469368,28631472,132247139960,109169761426,6659355446988
2014-06-30,A005380,현대차,249000,253500,217500,229500,229500,5000,550203,415317,24919031,125836321880,96406010177,5784360610631
2014-09-30,A005380,현대차,229500,247000,185500,190500,190500,5000,753733,597145,37023007,144132831000,130333735521,8080691602311
2014-12-31,A005380,현대차,190000,191500,149000,169000,169000,5000,697354,843992,52327478,117213217500,144648419983,8968202038962
2015-03-31,A005380,현대차,169000,187000,155000,168500,168500,5000,545852,648378,38902664,92403288275,110049354159,6602961249548
2015-06-30,A005380,현대차,167500,181000,128000,136000,136000,5000,635953,807171,50044626,86456555500,123233526337,7640478632923
2015-09-30,A005380,현대차,136000,167500,123000,164000,164000,5000,978742,848262,53440478,158179752400,123487258652,7779697295090
2015-12-31,A005380,현대차,164000,169500,146500,149000,149000,5000,254514,494281,31139673,37966109500,77986333484,4913139009510
2016-03-31,A005380,현대차,147500,159500,126500,152500,152500,5000,575626,530680,31840792,87802476000,75584994348,4535099660851
2016-06-30,A005380,현대차,152500,155000,131500,135500,135500,5000,2700499,493530,30105321,368799159250,69302048806,4227424977157
2016-09-30,A005380,현대차,136500,142000,128500,135500,135500,5000,617732,533697,33089212,84444888000,71991555689,4463476452718
2016-12-31,A005380,현대차,138500,148000,129000,146000,146000,5000,381283,449716,28332126,55246730000,61574750069,3879209254319
2017-03-31,A005380,현대차,146000,171000,135500,157500,157500,5000,518427,519959,32237454,81827588750,78338184174,4856967418808
2017-05-12,A005380,현대차,156500,160500,136500,155000,155000,5000,546718,649365,16883490,84853192500,95761131153,2489789409969
2001-03-31,A005385,현대차우,4390,5360,4250,4820,4820,5000,76830,198495,11909710,370540600,947501724,56850103450
2001-06-30,A005385,현대차우,4820,9480,4720,8520,8520,5000,371280,291041,18044560,3171016900,2195094359,136095850250
2001-09-30,A005385,현대차우,8540,8640,6460,7450,7450,5000,182500,165325,10415500,1352376900,1250535462,78783734100
2001-12-31,A005385,현대차우,7730,11300,7400,9830,9830,5000,411210,278323,16977680,3976689000,2644523944,161315960600
2002-03-31,A005385,현대차우,9680,20650,8900,20300,20300,5000,730324,561652,33137476,14754723200,7746910242,457067704250
2002-06-30,A005385,현대차우,20700,25200,11500,13200,13200,5000,8340,447659,27307177,110088000,9131783602,557038799750
2002-09-30,A005385,현대차우,14000,16850,13000,13600,13600,5000,63070,189443,11745461,864380500,2840336322,176100851950
2002-12-31,A005385,현대차우,13100,17700,12000,13900,13900,5000,128597,141077,8746761,1753202800,2184077290,135412791950
2003-03-31,A005385,현대차우,14000,14800,10200,12550,12550,5000,28040,99006,6138398,358000000,1257434816,77960958600
2003-06-30,A005385,현대차우,12400,16200,12000,15450,15450,5000,66290,81722,4985042,1022373000,1187979607,72466756050
2003-09-30,A005385,현대차우,15150,18800,15050,15800,15800,5000,15800,90747,5535561,251032500,1509743540,92094355950
2003-12-31,A005385,현대차우,15500,24000,15450,22900,22900,5000,58100,105058,6618644,1319171000,2056835701,129580649150
2004-03-31,A005385,현대차우,23050,26100,21850,24400,24400,5000,17700,66765,4005888,431763500,1620633461,97238007650
2004-06-30,A005385,현대차우,24600,25800,19600,22550,22550,5000,36030,52146,3180925,808946500,1168230363,71262052150
2004-09-30,A005385,현대차우,22800,29500,21500,27600,27600,5000,48512,53184,3350571,1337594700,1368082444,86189193950
2004-12-31,A005385,현대차우,27600,31200,26550,28900,28900,5000,22920,82434,5358202,656539000,2318836368,150724363950
2005-03-31,A005385,현대차우,28800,33950,27900,31350,31350,5000,20830,31970,1918223,657156000,997451273,59847076400
2005-06-30,A005385,현대차우,31600,35500,29500,34500,34500,5000,64218,53114,3293084,2217364000,1703689918,105628774900
2005-09-30,A005385,현대차우,34500,54400,34300,53000,53000,5000,101981,66134,4232574,5418074000,2881251090,184400069730
2005-12-31,A005385,현대차우,53500,68000,48350,65000,65000,5000,43540,54488,3432723,2768410000,3032826551,191068072730
2006-03-31,A005385,현대차우,65800,67000,50000,52000,52000,5000,17661,44996,2834722,911890000,2509039983,158069518940
2006-06-30,A005385,현대차우,51600,59200,43300,46100,46100,5000,28243,44903,2739090,1310448300,2276380270,138859196490
2006-09-30,A005385,현대차우,46650,49350,38250,48000,48000,5000,50696,24054,1515424,2431866500,1082022642,68167426460
2006-12-31,A005385,현대차우,47500,49250,35950,39700,39700,5000,32020,38695,2321690,1244186500,1635166268,98109976100
2007-03-31,A005385,현대차우,38300,41200,34550,35300,35300,5000,14174,24818,1538741,499366200,921008506,57102527360
2007-06-30,A005385,현대차우,36200,42800,30950,42200,42200,5000,31020,76712,4756123,1302902500,2725487265,168980210400
2007-09-30,A005385,현대차우,42200,46200,34500,38000,38000,5000,8650,76851,4611052,326784500,3068964673,184137880360
2007-12-31,A005385,현대차우,38150,38300,31150,35000,35000,5000,18035,61514,3813888,627005250,2062720468,127888669020
2008-03-31,A005385,현대차우,35000,35000,24600,31000,31000,5000,204696,62593,3818193,6293403900,1787907957,109062385360
2008-06-30,A005385,현대차우,31300,38300,27050,27050,27050,5000,47628,93646,5618748,1310535750,3084941138,185096468250
2008-09-30,A005385,현대차우,27050,27900,21750,23250,23250,5000,88565,89441,5724201,1995767250,2206258377,141200536150
2008-12-31,A005385,현대차우,23250,23700,11300,12800,12800,5000,223865,216875,13663110,2870893400,3266965876,205818850160
2009-03-31,A005385,현대차우,13100,19500,12200,18600,18600,5000,123787,257413,15702182,2304099900,3866353761,235847579420
2009-06-30,A005385,현대차우,18750,28900,18650,28150,28150,5000,52591,169120,10654560,1475507150,3927836530,247453701400
2009-09-30,A005385,현대차우,27800,45550,26150,39550,39550,5000,162080,227753,15031680,6445684000,8276147947,546225764500
2009-12-31,A005385,현대차우,39400,44150,33300,42000,42000,5000,116690,172416,10862218,4845463500,6702946907,422285655170
2010-03-31,A005385,현대차우,41650,42200,35450,40400,40400,5000,24624,70540,4302912,1000916600,2737575260,166992090850
2010-06-30,A005385,현대차우,40600,53100,39950,50400,50400,5000,41154,86478,5361633,2048160300,4132200177,256196410950
2010-09-30,A005385,현대차우,49600,55600,44250,53000,53000,5000,97363,79976,5038501,5156511500,3958974025,249415363572
2010-12-31,A005385,현대차우,53400,68400,52600,59000,59000,5000,76302,74345,4832400,4520575400,4524293494,294079077100
2011-03-31,A005385,현대차우,59000,69200,54600,66000,66000,5000,63054,51233,3073956,4145258800,3207365327,192441919636
2011-06-30,A005385,현대차우,65500,81000,62400,76400,76400,5000,49089,64670,4009513,3712327600,4718616956,292554251300
2011-09-30,A005385,현대차우,76500,78300,51100,65000,65000,5000,33225,52367,3299092,2152654100,3356122409,211435711738
2011-12-31,A005385,현대차우,62100,73500,58200,63500,63500,5000,20732,51758,3260780,1299864100,3394083268,213827245898
2012-03-31,A005385,현대차우,62900,70400,60800,67800,67800,5000,45784,28570,1771324,3091281100,1859260917,115274176860
2012-06-30,A005385,현대차우,67800,75600,64200,66300,66300,5000,30693,30498,1860365,2011251600,2131259440,130006825854
2012-09-30,A005385,현대차우,66600,72700,61000,72000,72000,5000,33185,29065,1860175,2388928300,1950233736,124814959110
2012-12-31,A005385,현대차우,71100,75300,59800,69300,69300,5000,149541,48434,2954451,10278659400,3295262709,201011025263
2013-03-31,A005385,현대차우,69200,80300,62500,80300,80300,5000,74920,45554,2778785,5956989750,3168624066,193286068027
2013-06-30,A005385,현대차우,80800,97100,70200,97000,97000,5000,73946,72394,4488433,7070640800,6176802598,382961761061
2013-09-30,A005385,현대차우,97000,115000,85600,108000,108000,5000,47139,48855,3029027,5150802000,4960280070,307537364364
2013-12-31,A005385,현대차우,109000,132000,104500,125000,125000,5000,36176,56171,3482631,4500543000,6677197806,413986263946
2014-03-31,A005385,현대차우,126000,138000,112500,136000,136000,5000,60493,57084,3482112,8133909000,7191605681,438687946523
2014-06-30,A005385,현대차우,134500,158000,127000,151500,151500,5000,21154,49037,2942196,3180113000,6861294504,411677670230
2014-09-30,A005385,현대차우,151000,170000,116000,118000,118000,5000,75024,54685,3390462,8919294500,7792184479,483115437713
2014-12-31,A005385,현대차우,118000,132500,102500,126500,126500,5000,23384,56496,3502755,2953232000,6721146040,416711054464
2015-03-31,A005385,현대차우,124000,130500,103000,111000,111000,5000,50836,42911,2574652,5634282000,4919864567,295191874016
2015-06-30,A005385,현대차우,110000,127500,94300,102000,102000,5000,39556,55643,3449894,3992958200,6128421237,379962116699
2015-09-30,A005385,현대차우,101000,111500,81300,110500,110500,5000,92999,75721,4770408,10117164500,7564067077,476536225877
2015-12-31,A005385,현대차우,111500,124500,100000,103000,103000,5000,21961,45591,2872242,2266800000,5074628497,319701595316
2016-03-31,A005385,현대차우,103000,110000,92500,104000,104000,5000,75846,39243,2354585,7861003500,3923779548,235426772891
2016-06-30,A005385,현대차우,102500,106500,91000,94500,94500,5000,15936,35360,2156951,1502701000,3455733891,210799767374
2016-09-30,A005385,현대차우,95000,103000,91100,100500,100500,5000,103635,30674,1901784,10409639805,2980375539,184783283402
2016-12-31,A005385,현대차우,102000,102000,89000,95700,95700,5000,17899,31360,1975699,1705233600,2985768271,188103401089
2017-03-31,A005385,현대차우,95000,108500,90500,99300,99300,5000,27094,33359,2068233,2673563800,3243253938,201081744143
2017-05-12,A005385,현대차우,99300,99800,88500,96900,96900,5000,35546,41044,1067141,3424197500,3825943110,99474520869
2001-03-31,A005387,현대차2우B,4040,5150,3750,4735,4735,5000,194740,638904,38334230,921666550,2711307907,162678474400
2001-06-30,A005387,현대차2우B,4700,9300,4690,8600,8600,5000,329830,561889,34837130,2810972100,4035735015,250215570950
2001-09-30,A005387,현대차2우B,8510,8650,6540,7670,7670,5000,101750,327803,20651570,775842500,2540230865,160034544500
2001-12-31,A005387,현대차2우B,8000,10700,7850,9200,9200,5000,570550,419829,25609560,5290811400,3973310910,242371965500
2002-03-31,A005387,현대차2우B,9100,19450,8620,19000,19000,5000,676537,925277,54591363,12805743000,11654968561,687643145080
2002-06-30,A005387,현대차2우B,19200,23000,11900,13750,13750,5000,895270,540646,32979422,12236244500,9919139958,605067537450
2002-09-30,A005387,현대차2우B,13200,16500,11700,13450,13450,5000,126192,351722,21806749,1690657400,4912061446,304547809650
2002-12-31,A005387,현대차2우B,13250,16600,11400,12000,12000,5000,476780,288806,17905970,5687208000,4275983343,265110967250
2003-03-31,A005387,현대차2우B,12200,13400,10200,12200,12200,5000,290920,231479,14351690,3508000000,2756867098,170925760050
2003-06-30,A005387,현대차2우B,12000,16100,11600,15250,15250,5000,140570,244355,14905652,2137768500,3428972891,209167346350
2003-09-30,A005387,현대차2우B,15150,19100,15000,16300,16300,5000,101880,174482,10643380,1635575500,2904073031,177148454900
2003-12-31,A005387,현대차2우B,15650,24100,15650,22700,22700,5000,170810,187231,11795530,3854612500,3802938708,239585138600
